"Country" "Lat" "Long" "X4.6.20" "X4.7.20" "X4.8.20" "SL.AGR.EMPL.MA.ZS" "SP.RUR.TOTL.ZS" "SH.TBS.INCD" "SM.POP.NETM" "SP.URB.TOTL.IN.ZS" "EN.ATM.CO2E.PC" "EG.ELC.ACCS.ZS" "EN.URB.MCTY.TL.ZS" "SP.POP.TOTL" "NY.GDP.MKTP.KD.ZG" "NE.IMP.GNFS.ZS" "SL.UEM.TOTL.ZS" "EN.ATM.PM25.MC.ZS" "BX.KLT.DINV.CD.WD" "BN.CAB.XOKA.CD" "FI.RES.TOTL.CD" "SP.DYN.LE00.FE.IN" "SP.DYN.LE00.MA.IN" "SH.SGR.CRSK.ZS" "SP.POP.65UP.TO.ZS" "SH.STA.DIAB.ZS" "SH.DTH.NCOM.ZS" "SP.DYN.IMRT.IN" "IS.AIR.DPRT" "ST.INT.XPND.MP.ZS" "ST.INT.RCPT.XP.ZS" "SP.DYN.LE00.FE.IN.1" "SL.GDP.PCAP.EM.KD" "LP.LPI.OVRL.XQ" "EN.URB.LCTY.UR.ZS" "EN.POP.DNST" "SH.STA.TRAF.P5"
"116" "Namibia" -22.9576 18.4904 16 16 16 21.4400005340576 49.968 524 -24030 50.032 1.65169281658111 52.5011825561523 30.1313937980848 2448255 -0.546332045263455 44.9191890291428 23.1870002746582 100 199551871.91461 -354541982.085513 2149916908.24883 65.823 60.02 16.6 3.63603168074514 4.5 40.9 29 14543 1.07388948740041 9.82957458178292 65.823 32659.541015625 2.65276948498698 33.0048468827531 2.97374558175127 30.4
"117" "Nepal" 28.1667 84.25 9 9 9 58.9930000305176 80.26 151 208549 19.74 0.298463302719902 95.5074768066406 4.73418579856052 28087871 6.65753266831794 46.2971031347845 1.24699997901917 100 68186670.7450293 -2774671387.79068 8335473017.41812 71.586 68.71 72.7 5.72767077569198 7.2 66.2 26.7 71908 6.26698468458562 27.7828846715184 71.586 4468.05908203125 2.51 23.9827030021935 195.939107080572 15.9
"118" "Netherlands" 107.0417 -265.0278 18926 19709 20682 2.91599988937378 8.51000000000001 5.3 80000 91.49 9.92013807523839 100 12.4163884232718 17231017 2.59745361827454 73.3313179310086 3.76099991798401 99.5981414813269 -239337011214.707 99065091765.458 38431677254.824 83.2 80 0.2 19.1961926333387 5.4 89.6 3.3 325942.296 3.85310378322941 3.35266955604135 83.2 99029.6640625 4.02 7.17865285619598 511.457910359157 3.8
"119" "New Zealand" -40.9006 174.886 1106 1160 1210 7.85500001907349 13.462 7.3 74403 86.538 7.68657582544293 100 31.8672602599529 4885500 2.77357101506234 28.2741552092056 4.80700016021729 0 2128856170.74495 -7708679948.91985 17656593019.6171 83.4 80 2.04562777711066 15.6524245271741 6.2 89.5 4.7 187851 8.02396606849385 19.0841319332291 83.4 71124.15625 3.88 36.8245859444148 18.5541756864532 7.8
"120" "Nicaragua" 12.8654 -85.2072 6 6 6 44.798999786377 41.478 41 -106360 58.522 0.791576322786616 86.7677993774414 16.2078863657068 6465513 -3.81606010321511 51.2746732381436 4.86999988555908 99.9026951322358 359200000 82999999.9999992 2261143360.12993 77.546 70.551 34 5.24749744838026 11.4 76.4 15.7 92618.2710093695 5.1855814091706 9.87027125102059 77.546 12476.330078125 2.6685585604454 27.6953697762113 53.7270483629716 21.4292370874739
"121" "Niger" 17.6078 8.0817 253 278 342 79.1320037841797 83.575 87 20001 16.425 0.110542757005569 20.0419044494629 5.40829573726232 22442948 6.48306670425471 33.0366878691783 0.256999999284744 100 1997485164.9483 -268603714.85597 31282991842.276 62.776 60.485 93.1 2.59500788269853 2.4 27 48 81784.5627327009 5.06339455069314 21.2137349018784 62.776 2464.5400390625 2.07 32.9272209674103 17.7176505881424 26.2
"122" "Nigeria" 9.082 8.6753 238 254 276 44.8919982910156 49.656 219 -3e+05 50.344 0.545794084565745 54.4 16.5138200055811 195874740 1.93726806949346 17.5074563282189 6.10599994659424 100 1997485164.94833 5334442800.14615 42838869124.791 54.843 53.086 69.2 2.74737700532743 3.1 29 75.7 77482.726523888 18.4512656559857 2.91129132161068 54.843 18391.84765625 2.53 13.6530372484442 215.064988965381 21.4
"123" "North Macedonia" 41.6086 21.7453 570 599 617 16.2660007476807 42.037 13 -4999 57.963 3.61445103536235 100 23.1784734724553 2082958 2.66459188911705 72.8953760972152 21.5809993743896 100 648732424.984647 -25600396.88539 3284003546.93106 77.639 73.584 61.2 13.6701813815648 9.3 95.3 8.7 81784.5627327009 3.05771361935185 5.09094756953213 77.639 38987.2421875 2.7 48.3878261805863 82.5915146708961 6.4
"124" "Norway" 60.472 8.4689 5865 6086 6086 3.02699995040894 17.752 4.1 140000 82.248 9.27094513154166 100 19.0470643933692 5314336 1.28954820126177 32.6325314512612 3.96700000762939 2.04383779996992 -17352601275.0114 31372952649.9012 63145471060.2407 84.2 80.9 0.1 17.0492221563211 5.3 87 2.1 625007.5487356 13.1757886185558 4.26622331607864 84.2 131966.578125 3.7 23.1580886011803 14.5549195374975 2.7
"125" "Oman" 21 57 331 371 419 5.23199987411499 15.461 5.9 437000 84.539 15.1887951113164 100 29.9527506360412 4829483 1.7640875486989 44.5244554965406 3.08400011062622 100 6342262678.80364 -4346728192.22341 17388370607.2955 79.906 75.645 9.91806171735342 2.39278695625796 10.1 71.9 9.8 76672 9.0944288108368 6.44138448487136 79.906 68115.84375 3.2 35.430686365254 15.6041453957997 16.1
"126" "Pakistan" 30.3753 69.3451 3766 4035 4263 32.8059997558594 63.334 265 -1166895 36.666 0.851472804393805 70.79 20.0718671999811 212215030 5.83024190542581 19.7492590168979 3.01999998092651 100 2.354e+09 -19191340000 11837177725.8521 67.928 66.041 53.9 4.31277431133756 19.9 57.8 57.2 48542 4.27144903935863 2.71482099771331 67.928 15906.044921875 2.42 19.7918930572625 275.289318700706 14.3
"127" "Panama" 8.538 -80.7821 1988 2100 2249 17.9020004272461 32.291 52 56000 67.709 2.25585475666538 100 42.6991675351393 4176873 3.6770136293445 45.0541363780437 3.90499997138977 71.6367476557604 5915110000 -6792241100 2121303718.10741 81.412 75.06 17.1 8.10473107966757 7.7 74.6 13.1 119148 4.53576055218231 20.7841994303567 81.412 51613.6328125 3.28 63.0627636248687 56.1860774818402 14.3
"128" "Papua New Guinea" -6.315 143.9555 2 2 2 65.0169982910156 86.831 432 -3999 13.169 0.795074226118891 54.4274482727051 24.8877791563887 8606316 -0.820774238373588 53.3844423412367 2.36899995803833 99.9951657438565 335186822.9726 -4346689112.563 2239395527.4358 65.326 62.784 3.5 3.44526925145617 17.9 55.9 38 41545.1707849472 4.7271643423174 11.232970112182 65.326 13287.5986328125 2.17 32.3692434747469 19.0043633794109 14.2
"129" "Paraguay" -23.4425 -58.4438 113 115 119 23.1180000305176 38.415 43 -82780 61.585 0.864029477268519 99.3 46.3221120083449 6956071 3.67662323135605 34.4058889899134 4.67600011825562 99.0583082497181 386916058.139802 8632489.21793727 7738519105.8012 76.085 72.041 29.4 6.43021500946081 9.6 74.4 17.2 4215 3.95577302466936 2.72043975502737 76.085 19130.685546875 2.78 75.2165552104906 17.5083589227284 22.7
"130" "Peru" -9.19 -75.0152 2561 2954 4342 28.6009998321533 22.093 123 495345 77.907 2.05198435817931 96.3629913330078 32.4815525562708 31989256 3.97693571755005 23.5370450811417 2.90199995040894 99.9629262855861 6487906280.71858 -3593583886.29134 60333192024.232 79.031 73.612 11.7 8.08839279183076 6.6 69.2 11.1 141025.363 6.64082116705214 8.72074694501272 79.031 23319.3828125 2.69 41.6927261076316 24.99160625 13.5
"131" "Philippines" 13 122 3660 3764 3870 31.1580009460449 53.093 554 -335758 46.907 1.05114222978493 93 14.2777061251648 106651922 6.24373774240088 44.3747490184624 2.41199994087219 96.3706587650922 9832332890.55406 -8729200166.23739 79195598849.54 75.268 66.971 27.7 5.12256876829946 7.1 67.3 22.5 292450 9.61410596159944 10.7636236786084 75.268 20670.544921875 2.9 26.9502658922642 357.688305329175 12.3
"132" "Poland" 51.9194 19.1451 4413 4848 5205 11.1929998397827 39.942 16 -146976 60.058 7.51715158489872 100 4.65472771628868 37978548 5.14801848357114 52.153985217767 3.27099990844727 99.9661157279646 1.6697e+10 -5.82e+09 116956636327.589 82 73.9 0.2 17.5178167625452 6.1 90.3 3.8 123903 3.4739665375282 4.84104001819847 82 62942.0234375 3.54 7.75038760750288 124.035886214442 9.7
"133" "Portugal" 39.3999 -8.2245 11730 12442 13141 8.38000011444092 34.789 24 -30001 65.211 4.33155402784831 100 41.1821436831547 10281762 2.44126692937017 43.4350262486775 6.12900018692017 16.0083566266812 6420730028.3425 956877938.031136 24920338987.3177 84.3 78.1 6.2 21.9538575375873 9.8 85.6 3.1 182753 6.25606564732127 22.7109332338092 84.3 61394.453125 3.64 43.6597443041146 112.23945350807 7.4
"134" "Qatar" 25.3548 51.1839 1832 2057 2210 1.41700005531311 0.864999999999995 31 2e+05 99.135 43.8573079516167 100 28.8473389571543 2781677 1.49333999292831 34.3908188549984 0.144999995827675 100 -2186263736.26374 16652197802.1978 30358280804.0766 81.743 78.83 8.89434743163913 1.3700703387375 15.6 68.9 5.8 197811 17.860239113011 14.8584760608804 81.743 160123.3125 3.47 25.1439377868194 239.593195521103 9.3
"135" "Romania" 45.9432 24.9668 4057 4417 4761 22.8899993896484 46.002 68 -369997 53.998 3.51615369125659 100 9.35291150181453 19473936 3.95381054165951 44.8530544040469 4.15899991989136 98.0174648814994 7343560129.25217 -10944639009.8913 42129061937.9341 79.1 71.7 0 18.3387013938296 6.9 92.2 6.1 55637 4.7251590521919 3.24440878825641 79.1 56805.71484375 3.12 17.3208479339522 84.6398470097357 10.3
"136" "Russia" 60 90 6343 7497 8672 7.48600006103516 25.567 54 912279 74.433 11.8575277737052 100 23.1913304477739 144478050 2.25480434572114 20.769322518279 4.54500007629395 91.6093290043281 8784850000 113454930000 468645216082.719 77.41 67.08 21.9 14.6747083203719 6.1 87.4 6.1 885094 11.3005812147815 3.6769657025165 77.41 54190.30078125 2.76 11.5397185738909 8.82207955488442 18
"137" "Rwanda" -1.9403 29.8739 105 105 110 55.1339988708496 82.789 59 -44998 17.211 0.0757642235602309 34.1 8.59893712690333 12301939 8.60670599828319 34.1339613183534 0.991999983787537 100 305520733.843573 -746888299.539202 1238058758.16221 70.398 66.187 50 2.9381960775388 5.1 44 27 18439 12.1289743261529 25.8928018669031 70.398 4011.00610351563 2.97 49.9618615709632 498.659870287799 29.7
"138" "Saint Kitts and Nevis" 17.357822 -62.782998 10 11 11 16.0918846261334 69.224 0 -99290.0700383778 30.776 4.54998621341631 100 17.3573387895078 52441 2.92393881700276 58.7535711260774 5.86913382694932 82.9360765427165 93552415.5252759 -72366082.8980678 363216830.554272 81.4456542266132 75.5803296157059 11.4040970532049 9.00539523280293 13.3 80.6036850355527 9.8 143631.503309034 9.93443017968863 60.6386941858798 80.7890369913832 69031.2110406546 3.24040348051072 39.7813987930131 201.696153846154 15.7261285790233
"139" "Saint Lucia" 13.9094 -60.9789 14 14 14 14.581000328064 81.322 3.2 0 18.678 2.2829283887468 98.7597885131836 18.89239210048 181889 0.857135569988984 47.6564778566901 20.4689998626709 100 40030761.7053615 102844196.7964 285824309.747523 77.283 74.581 16.9919080988456 9.80653035642617 11.6 82 14.9 92618.2710093695 8.71971318785475 81.2711569887711 77.283 30421.083984375 2.69131459776893 38.1213691406745 298.17868852459 35.4
"140" "Saint Vincent and the Grenadines" 12.9843 -61.2872 7 8 8 18.4699993133545 47.802 6.3 -1000 52.198 1.92005401383416 100 17.6792374215895 110210 2.16312894408262 47.6564778566901 19.7099990844727 100 110052363.628836 -99139008.4906674 169562298.93521 74.892 70.075 18.4487767857143 9.58978686338024 11.6 81 14.8 92618.2710093695 10.6441250680793 76.2701685080011 74.892 26837.591796875 2.69131459776893 38.1213691406745 282.589743589744 19.3019277791352
"141" "San Marino" 43.9424 12.4578 266 279 279 10.4661500754179 2.774 0 -14858.5855939334 97.226 6.32968865859751 100 29.7818230120627 33785 2.6528128374835 67.557217970652 5.08137661888878 82.9360765427165 -24945687782.4953 855199872.732239 338957476.907088 83.7417048666623 78.6473048075112 5.54313475161763 19.4300298546674 5.9 89.5396499201831 1.7 396404.339113125 5.67341308392475 6.67321706746312 84.1053262249395 81802.5296466012 3.4423575965701 24.6696347792308 563.083333333333 0
"142" "Sao Tome and Principe" 0.18636 6.613081 4 4 4 29.0620002746582 27.197 124 -8401 72.803 0.580793656470492 72.5107040405273 17.6792374215895 211028 2.65769375666697 45.2970984310013 13.4010000228882 100 23681668.8905599 -62185936.4016067 43683545.117539 72.329 67.565 30.1749759358289 2.9256781090661 2.4 54.7 24.4 81784.5627327009 8.87722014487721 73.1935597095181 72.329 10893.2734375 2.65 35.3741504244824 219.820833333333 27.5
"143" "Saudi Arabia" 24 45 2605 2795 2932 5.58799982070923 16.156 10 674895 83.844 19.4406664826471 100 47.2804719841251 33699947 2.43411077754232 26.6643339172916 5.91800022125244 100 4247084538.91783 70606423364.3911 509468527336.473 76.487 73.671 16.9104666005291 3.31408802294981 15.8 73.2 6 254063.746947842 8.56023595709856 5.40537254099281 76.487 124031.6484375 3.01 24.4434653586729 15.6766543082956 28.8
"144" "Senegal" 14.4974 -14.4524 226 237 244 34.576000213623 52.808 118 -100001 47.192 0.624760004263926 61.7 18.7861194018554 15854360 6.76629382353322 36.0852109664234 6.52199983596802 100 629312447.9813 -4346689112.563 31282991842.276 69.324 65.242 47.5 3.08682370101833 2.4 42.1 31.8 1087 4.10506986594505 7.03928907344492 69.324 10681.458984375 2.25 39.807845239034 82.3474783150678 23.4
"145" "Serbia" 44.0165 21.0059 2200 2447 2666 18.8120002746582 43.908 17 20000 56.092 5.28252191688301 100 19.8988009883582 6982084 4.39223723899327 59.2929135991213 13.5129995346069 100 4107322500.20414 -2630427633.83781 12874374086.5037 78.7 73.6 4.4 18.3457926916963 9 94.6 4.8 28160 6.13551888464637 7.6676788520886 78.7 30569.681640625 2.84 35.4752883458266 79.8317402241024 7.4
"146" "Seychelles" -4.6796 55.492 11 11 11 18.781060035386 43.309 18 -1000 56.691 5.41867796276229 100 13.7549839787364 96762 3.62735158274192 102.082637916792 6.28535120141387 100 43933526.5675816 -269435409.5915 549521831.728019 78.5 70.3 0.4 7.59454560435034 12.3 80.8 12.4 18671 5.35117698906762 35.420766610986 78.5 37101.4191180284 2.85382253427687 39.8674019344064 210.352173913043 15.9
"147" "Sierra Leone" 8.460555 -11.779889 6 6 7 60.3089981079102 57.945 298 -21000 42.055 0.186560087693797 23.4 14.8487076207878 7650154 3.44616262140143 39.2285313088917 4.32999992370605 100 217812918.996704 -646120563.726201 502557290.862546 54.697 53.049 49.9 2.96655621131612 2.4 33.2 78.5 81784.5627327009 3.77996675695004 5.16251193191442 54.697 4623.77099609375 2.08 35.3078322255625 105.987170961485 27.2101027861028
"148" "Singapore" 1.2833 103.8333 1375 1481 1623 0.657999992370605 0 47 135142 100 10.306331909983 100 100 5638676 3.13946454303462 149.815981896454 3.62400007247925 100 82039577168.0638 65072129790.3755 292715632357.011 85.2 80.7 5.91640324007362 11.4633801933791 5.5 73.6 2.3 208787 4.64597049013586 3.17870101119609 85.2 153852 4 100 7952.9984184018 2.8
"149" "Slovakia" 48.669 19.699 534 581 682 3.77099990844727 46.274 5.8 7423 53.726 5.66158132774424 100 15.7689164532448 5447011 4.03370304338463 94.0648049902185 6.36700010299683 100 2551913226.95168 -2760395632.88142 5229297354.833 80.7 73.8 0 15.629246504777 6.5 89.2 4.6 81784.5627327009 2.80815871532977 3.27237655592596 80.7 67853.4375 3.03 14.6907818009534 113.290578202995 6.1
"150" "Slovenia" 46.1512 14.9955 1021 1059 1091 6.12799978256226 45.459 5.3 9999 54.541 6.21368684468327 100 20.5033232988134 2067372 4.11821785906514 77.0982546080683 5.5019998550415 99.4910252834569 1523856931.75901 3073243299.12844 933092542.007261 84.3 78.2 1 19.6068796541788 5.9 88.4 1.7 18444 4.21483334690866 7.32150137778033 84.3 73310.3828125 3.31 23.7997420760366 102.639859503382 6.4
"151" "Somalia" 5.1521 46.1996 7 8 12 71.3560028076172 55.029 262 -200002 44.971 0.045347230872012 32.9465141296387 13.8699536265419 15008154 5.53768290464563 99.6004655120259 13.9549999237061 100 4.09e+08 -2707648211.57073 31282991842.276 58.42 55.067 58.6647425303455 2.87331094294556 5.1 23.9 76.6 98 5.54336259791292 11.3191921645191 58.42 6851.56787109375 2.21 30.8419948270321 23.9234769024771 27.1
"152" "South Africa" -30.5595 22.9375 1686 1749 1845 6.24900007247925 33.645 520 727026 66.355 8.97906234758848 84.4 35.3078235783543 57779622 0.787055570495099 29.5632511055317 27.3209991455078 100 5470685860.33813 -13384035620.6971 51642041966.6735 67.064 60.162 15 5.31800500542302 12.7 51.3 28.5 180317.18600139 5.82867789187758 8.8935754524209 67.064 43368.6875 3.38 14.3089032487188 47.6301197767684 25.9
"153" "South Sudan" 6.877 31.307 1 2 2 38.701000213623 80.385 146 -870998 19.615 0.141748231600483 25.3820705413818 16.8386162109331 10975920 6.51540186699437 40.184731728096 12.7150001525879 100 60140000 -315550000 31282991842.276 58.891 55.88 43.9273258636788 3.39848287985152 10.2 27.3 63.7 81784.5627327009 14.3628279932358 0.387776007652113 58.891 3359.712890625 2.54186528822055 17.1354625586469 194.40234148345 29.9
"154" "Spain" 40 -4 136675 141942 148220 5.97499990463257 19.679 9.4 2e+05 80.321 5.03382448723757 100 25.6641413770115 46723749 2.35100813140505 32.4030334563585 14.6999998092651 41.115549425172 49074301840.6961 27306631572.0147 70633189427.7056 86.3 80.5 1.9 19.3785075224995 6.9 91.4 2.5 641020 5.7986812093149 16.3031973538393 86.3 87113.2265625 3.83 17.3122841434921 93.5290582615872 4.1
"155" "Sri Lanka" 7 81 178 185 189 23.9640007019043 81.524 64 -489932 18.476 0.885247473289056 97.5449752807617 15.4081716692797 21670000 3.20913112799197 30.1336493582251 4.32299995422363 45.5384172591341 1610543974.22884 -2813681478.29762 6920825566.09992 79.979 73.238 26.3 10.4732197537841 10.7 82.8 6.4 34425 9.26581828380392 27.6749773558156 79.979 34133.96484375 2.6 14.9814836044917 345.558922022006 14.9
"156" "Sudan" 12.8628 30.2176 12 14 14 38.2729988098145 65.358 71 -250001 34.642 0.299732598319775 56.4515495300293 13.238937911679 41801533 -2.32082732082732 12.3456378998456 12.9969997406006 100 1135787164.04941 -4678501890.25183 111870655433.153 66.705 63.09 59 3.58116052825144 22.1 52.2 42.1 3170 0.157818441898368 20.8779243729127 66.705 18172.373046875 2.43 38.2164366036418 169.856864457443 25.7
"157" "Suriname" 3.9193 -56.0278 10 10 10 8.72500038146973 33.94 38 -4999 66.06 3.59891229103896 96.7831420898438 31.7579243831997 575991 1.90000000000001 45.0837742311377 7.41200017929077 100 130960766.326423 -117982950.515173 580780344.590911 74.817 68.274 23.8999920634921 6.90636990225525 12.5 75.9 16.9 3225 4.93243932748648 3.2084253330086 74.817 40569.56640625 2.80319728525688 34.9581840976122 3.69225 14.5
"158" "Sweden" 63 16 7206 7693 8419 2.53900003433228 12.569 5.5 2e+05 87.431 4.47818217821374 100 15.5449356413889 10183175 2.22523861239767 43.2869887657557 6.83799982070923 3.63648738190616 9022400100.07153 9478630193.19259 60566144400.5195 84.1 80.6 0.2 20.0955249278002 4.8 89.9 2.2 718613.910545409 7.45223566110453 5.90786893396802 84.1 100078.390625 4.05 17.779660735201 25.0010434312931 2.8
"159" "Switzerland" 46.8182 8.2275 21657 22253 23280 3.51600003242493 26.203 6.4 259999 73.797 4.31156299409097 100 16.0954861614625 8516543 2.75051698095396 53.9033954564242 4.87400007247925 49.3001362303515 -67677224099.7803 74099963146.712 787021335043.725 85.6 81.7 2.9 18.6232165647717 5.7 89.6 3.7 219782 5.43604751623313 4.38504393766401 85.6 106681.3671875 3.9 21.8104892749397 215.521378417094 2.7
"160" "Syria" 34.802075 38.996815 19 19 19 14.83899974823 45.838 19 -2136954 54.162 1.64053906266363 89.638786315918 31.7537450425975 16906283 3.76310116690653 40.843797611149 8.18200016021729 100 -1154011857.72105 -4346689112.563 31282991842.276 77.418 65.407 43.5 4.50312442147583 13.5 45.1 14 167.753530166881 4.44800191070941 8.92519478396216 77.418 9490.3349609375 2.3 25.3314456248326 92.0671077710614 26.5
"161" "Tanzania" -6.369 34.8888 24 24 25 62.7840003967285 66.224 253 -200381 33.776 0.231426985468443 32.8133316040039 12.5196623310045 56318348 5.44496763189639 33.037897087761 1.91199994087219 100 1055991268.20234 -1890298123.96952 5049646420.4773 66.346 62.581 40.9 2.60129917835952 5.7 32.9 37.6 51577 8.27664312087966 29.365314733999 66.346 6182.01806640625 2.54186528822055 31.7925190640248 63.5790787988259 29.2
"162" "Thailand" 15 101 2220 2258 2369 32.7649993896484 50.051 153 97222 49.949 4.62037714609842 100 20.0552124657007 69428524 4.12922610260051 56.4883209346758 0.694999992847443 100 13398678283.5119 32385567305.5889 205640628937.522 80.468 72.977 1.3 11.9008931395893 7 74 7.8 475886.496 5.16918125886915 19.6252266720896 80.468 31007.45703125 3.41 29.2867702400653 135.897206835131 32.7
"163" "Timor-Leste" -8.874217 125.727539 1 1 1 50.1809997558594 69.422 498 -26924 30.578 0.399696508054373 80.3807525634766 20.5877633441943 1267972 2.81398229160807 45.2970984310013 3.00799989700317 100 47925664.570816 -191147184.887931 673903564.681158 71.092 67.053 9.8 4.31649229400603 6.7 45.4 39.3 118898.907668246 12.3617053609276 64.0015153353887 71.092 30476.19140625 2.73981835716743 38.9848319498553 85.270477471419 12.7
"164" "Togo" 8.6195 0.8248 58 65 70 39.5349998474121 58.298 36 -9999 41.702 0.3673166295811 48 22.1285739528519 7889094 4.91014753954207 42.2890443313526 1.66999995708466 100 101981197.487 -4346689112.563 31282991842.276 61.317 59.644 63.1 2.86946801108822 2.4 37.6 47.4 11559 5.28983983282558 20.1696315265061 61.317 3377.375 2.45 53.0635792468487 145.046773303916 29.2
"165" "Trinidad and Tobago" 10.6918 -61.2225 105 107 107 4.32600021362305 46.816 21 -3999 53.184 33.966414453933 100 20.8400027595475 1389858 -0.245213697183118 58.1244705386002 2.81399989128113 100 -602524631.736673 1190671717.29804 8108517577.38663 75.955 70.616 11.0270737433862 10.7349535163324 11 80.7 16.4 32770 1.64292279361293 4.86517541696023 75.955 65724.546875 2.42 73.6512793872145 270.927485380117 12.1
"166" "Tunisia" 34 9 596 623 628 16.2089996337891 31.055 35 -20000 68.945 2.60593240600076 100 19.807493235744 11565204 2.48282683815427 62.0400455204866 15.5100002288818 100 988942901.040222 -4428708158.07369 5661370258.89029 78.35 74.297 12.8 8.31567907898877 8.5 85.8 14.6 41446 3.87008547532526 11.9476441556252 78.35 37379.8046875 2.57 28.729411823724 74.4413233779609 22.8
"167" "Turkey" 38.9637 35.2433 30217 34109 38226 15.0819997787476 24.857 16 1419610 75.143 4.47977349568748 100 36.8553458706931 82319724 2.82677612033162 30.6272671841141 11.8950004577637 100 1.3061e+10 -2.7032e+10 92982552060.703 80.088 74.149 1.1 8.4832129399716 11.1 89.4 9.1 772925.545 2.08447270313485 16.6213168164405 80.088 75072.328125 3.15 23.8463704730436 106.960128893104 12.3
"168" "Uganda" 1 32 52 52 53 65.4960021972656 76.226 200 843469 23.774 0.141664527352892 22 6.99001072931462 42723139 6.15235491276995 28.6900064634472 1.78699994087219 100 1337128157.97908 -2564699081.29155 3358514649.90299 64.64 60.27 74.2 1.94098692046317 2.5 32.9 33.8 4832 3.86635083367024 18.619376427533 64.64 4855.69384765625 2.58 29.4019129075429 213.061734490325 29
"169" "Ukraine" 48.3794 31.1656 1319 1462 1668 17.4200000762939 30.648 80 50001 69.352 5.02074706440171 100 12.1100029411161 44622516 3.33548930910057 53.8086877645976 9.3120002746582 100 2.476e+09 -4.367e+09 20817897004.1028 76.78 67.02 14.4 16.4346864392016 6.1 91 7.5 66712 11.7542764744263 3.83698317409318 76.78 19965.7578125 2.83 9.55421704227543 77.0296673514129 13.7
"170" "United Arab Emirates" 24 54 2076 2359 2659 4.26700019836426 13.478 1 2e+05 86.522 22.9396063130991 100 59.9724700312814 9630959 1.72634934292543 67.9783656986559 2.64299988746643 100 10385286000 -5037971578.62902 99503335478.7452 79.008 76.966 10.202071445976 1.08500098484481 16.3 76.8 6.5 455957 6.6328171124543 7.34416155419925 79.008 100218.2890625 3.96 33.4262581877277 135.609110109828 18.1
"171" "United Kingdom" 270.0299 -482.9247 52279 55949 61474 1.58399999141693 16.602 8 1303250 83.398 6.49744049045117 100 26.8188984850139 66488991 1.38567356958762 31.769657960321 3.80900001525879 66.5332490328298 35064410362.3284 -123105578164.124 172657749536.315 83 79.4 0.1 18.3958656741466 3.9 88.8 3.6 1242985 7.59537364202657 5.66244750769187 83 82216.828125 3.99 16.3145270008349 274.82739222089 3.1
"172" "Uruguay" -32.5228 -55.7658 406 424 424 12.418999671936 4.666 33 -15000 95.334 1.98424083514046 100 50.3577393551559 3449299 1.62008362892931 18.9879779084104 7.94199991226196 22.3857446597034 1172779059.58202 75715248.8946571 15556520867.2273 81.238 73.805 2.1 14.8145195308593 7.3 84.9 6.4 589256.820694415 9.9800198321672 14.8744616381481 81.238 46294.796875 2.69 52.822429451808 19.7080276539824 13.4
"173" "US" 37.0902 -95.7129 366667 396223 429052 1.97800004482269 17.744 3 4774029 82.256 16.502837239406 100 46.2579288988769 327167434 2.92732272821085 15.3252110810918 3.86899995803833 3.34317037021352 2.5839e+11 -4.90991e+11 449907088828.546 81.1 76.1 0.8 15.8076540556035 10.8 88.3 5.6 9879630 5.96064163794602 10.24045448276 81.1 117226.84375 3.89 6.99305941298036 35.766088580168 12.4
"174" "Uzbekistan" 41.3775 64.5853 457 520 545 30.3449993133545 49.522 70 -44314 50.478 3.42072274584901 100 7.47667757029197 32955400 5.12211811333442 38.7365127489172 5.49900007247925 100 624702706.364396 -3593899661.57895 27077105981.1617 73.508 69.25 22.2245429292929 4.4191378781364 6.5 83.7 19.1 21514 11.6108708806334 9.29598328758047 73.508 15581.7333984375 2.58 14.8117545976379 77.4692054536906 11.5
"175" "Venezuela" 6.4238 -66.5897 165 165 167 10.7700004577637 11.792 48 -3266243 88.208 6.16473103431657 100 32.3515480238357 28870195 -19.6214525881595 36.0567892963692 9.07900047302246 99.9336624316864 9.56e+08 -4346689112.563 31282991842.276 76.194 68.523 17.8 7.26698662012597 7 69.5 21.4 24986 5.39972835724724 6.99621131502534 76.194 27174.22265625 2.23 11.523523568177 32.7307919052208 33.7
"176" "Vietnam" 16 108 245 249 251 38.2360000610352 64.081 182 -399999 35.919 1.81989397652576 100 16.9103812057717 95540395 7.07578861674985 102.474860762582 1.89400005340576 100 1.55e+10 5899353000.00003 55452622582.5609 79.366 71.124 29.1 7.2749782978793 6 77.2 16.5 283787 2.40608364448114 3.89960829827361 79.366 11756.8740234375 3.27 23.7355376264594 308.125245912213 26.4
"177" "West Bank and Gaza" 31.9522 35.2332 254 261 263 6.46799993515015 23.836 0.77 -52816 76.164 3.08587874775713 100 17.9430014620318 4569087 0.905278232405877 59.7356303751394 29.8659992218018 100 262509658.39526 -1659244825.79363 537846124.64 75.446 72.106 17.6189851190476 3.13330573708009 9.5 86.8588214888106 17.3 92618.2710093695 8.64734863783412 8.43813641509338 75.446 22003.642578125 2.86602811232455 19.3574193555803 758.984551495017 18.3346345460525
"178" "Zambia" -15.4167 28.2833 39 39 39 46.0279998779297 56.479 346 -40000 43.521 0.292412222455776 40.3 14.5451238492419 17351822 3.79490091669091 38.2368178350222 7.14499998092651 100 408438491.702336 -342297144.809409 1569229906.13102 65.878 60.158 58.6647425303455 2.09967802593266 4.5 29.2 40.4 734 4.6894811701325 7.43288431239065 65.878 9746.458984375 2.53 33.4209340801511 23.3414789007116 25.2181486291486
