"","state","city","date","city_ibge_code","confirmed","confirmed_per_100k_inhabitants","death_rate","deaths","estimated_population_2019","is_last","order_for_place","place_type"
"1924","SP","Itapecerica da Serra",2020-04-12,"3522208",27,15.36772,0.037,1,175693,FALSE,13,"city"
"913","SP","Itapecerica da Serra",2020-04-13,"3522208",27,15.36772,0.037,1,175693,TRUE,14,"city"
"7736","SP","Itapetininga",2020-04-05,"3522307",1,0.61012,NA,0,163901,FALSE,1,"city"
"7073","SP","Itapetininga",2020-04-06,"3522307",1,0.61012,NA,0,163901,FALSE,2,"city"
"6364","SP","Itapetininga",2020-04-07,"3522307",1,0.61012,NA,0,163901,FALSE,3,"city"
"5574","SP","Itapetininga",2020-04-08,"3522307",1,0.61012,NA,0,163901,FALSE,4,"city"
"4727","SP","Itapetininga",2020-04-09,"3522307",1,0.61012,NA,0,163901,FALSE,5,"city"
"3852","SP","Itapetininga",2020-04-10,"3522307",3,1.83037,0.3333,1,163901,FALSE,6,"city"
"2910","SP","Itapetininga",2020-04-11,"3522307",3,1.83037,0.3333,1,163901,FALSE,7,"city"
"1925","SP","Itapetininga",2020-04-12,"3522307",3,1.83037,0.3333,1,163901,FALSE,8,"city"
"914","SP","Itapetininga",2020-04-13,"3522307",3,1.83037,0.3333,1,163901,TRUE,9,"city"
"4728","SP","Itapeva",2020-04-09,"3522406",1,1.05984,NA,0,94354,FALSE,1,"city"
"3853","SP","Itapeva",2020-04-10,"3522406",1,1.05984,NA,0,94354,FALSE,2,"city"
"2911","SP","Itapeva",2020-04-11,"3522406",1,1.05984,NA,0,94354,FALSE,3,"city"
"1926","SP","Itapeva",2020-04-12,"3522406",1,1.05984,NA,0,94354,FALSE,4,"city"
"915","SP","Itapeva",2020-04-13,"3522406",1,1.05984,NA,0,94354,TRUE,5,"city"
"10812","SP","Itapevi",2020-03-30,"3522505",1,0.4207,NA,0,237700,FALSE,1,"city"
"10398","SP","Itapevi",2020-03-31,"3522505",6,2.52419,NA,0,237700,FALSE,2,"city"
"9950","SP","Itapevi",2020-04-01,"3522505",6,2.52419,NA,0,237700,FALSE,3,"city"
"9464","SP","Itapevi",2020-04-02,"3522505",6,2.52419,NA,0,237700,FALSE,4,"city"
"8931","SP","Itapevi",2020-04-03,"3522505",6,2.52419,NA,0,237700,FALSE,5,"city"
"8341","SP","Itapevi",2020-04-04,"3522505",7,2.94489,0.1429,1,237700,FALSE,6,"city"
"7737","SP","Itapevi",2020-04-05,"3522505",8,3.36559,0.125,1,237700,FALSE,7,"city"
"7074","SP","Itapevi",2020-04-06,"3522505",11,4.62768,0.0909,1,237700,FALSE,8,"city"
"6365","SP","Itapevi",2020-04-07,"3522505",12,5.04838,0.0833,1,237700,FALSE,9,"city"
"5575","SP","Itapevi",2020-04-08,"3522505",13,5.46908,0.1538,2,237700,FALSE,10,"city"
"4729","SP","Itapevi",2020-04-09,"3522505",15,6.31048,0.2,3,237700,FALSE,11,"city"
"3854","SP","Itapevi",2020-04-10,"3522505",17,7.15187,0.2353,4,237700,FALSE,12,"city"
"2912","SP","Itapevi",2020-04-11,"3522505",17,7.15187,0.2353,4,237700,FALSE,13,"city"
"1927","SP","Itapevi",2020-04-12,"3522505",18,7.57257,0.2222,4,237700,FALSE,14,"city"
"916","SP","Itapevi",2020-04-13,"3522505",19,7.99327,0.2105,4,237700,TRUE,15,"city"
"8342","SP","Itapira",2020-04-04,"3522604",1,1.33738,NA,0,74773,FALSE,1,"city"
"7738","SP","Itapira",2020-04-05,"3522604",1,1.33738,NA,0,74773,FALSE,2,"city"
"7075","SP","Itapira",2020-04-06,"3522604",1,1.33738,NA,0,74773,FALSE,3,"city"
"6366","SP","Itapira",2020-04-07,"3522604",1,1.33738,NA,0,74773,FALSE,4,"city"
"5576","SP","Itapira",2020-04-08,"3522604",1,1.33738,NA,0,74773,FALSE,5,"city"
"4730","SP","Itapira",2020-04-09,"3522604",1,1.33738,NA,0,74773,FALSE,6,"city"
"3855","SP","Itapira",2020-04-10,"3522604",1,1.33738,NA,0,74773,FALSE,7,"city"
"2913","SP","Itapira",2020-04-11,"3522604",1,1.33738,NA,0,74773,FALSE,8,"city"
"1928","SP","Itapira",2020-04-12,"3522604",1,1.33738,NA,0,74773,FALSE,9,"city"
"917","SP","Itapira",2020-04-13,"3522604",1,1.33738,NA,0,74773,TRUE,10,"city"
"10399","SP","Itaquaquecetuba",2020-03-31,"3523107",1,0.26967,NA,0,370821,FALSE,1,"city"
"9951","SP","Itaquaquecetuba",2020-04-01,"3523107",3,0.80902,NA,0,370821,FALSE,2,"city"
"9465","SP","Itaquaquecetuba",2020-04-02,"3523107",5,1.34836,NA,0,370821,FALSE,3,"city"
"8932","SP","Itaquaquecetuba",2020-04-03,"3523107",9,2.42705,NA,0,370821,FALSE,4,"city"
"8343","SP","Itaquaquecetuba",2020-04-04,"3523107",10,2.69672,NA,0,370821,FALSE,5,"city"
"7739","SP","Itaquaquecetuba",2020-04-05,"3523107",10,2.69672,NA,0,370821,FALSE,6,"city"
"7076","SP","Itaquaquecetuba",2020-04-06,"3523107",12,3.23606,NA,0,370821,FALSE,7,"city"
"6367","SP","Itaquaquecetuba",2020-04-07,"3523107",15,4.04508,NA,0,370821,FALSE,8,"city"
"5577","SP","Itaquaquecetuba",2020-04-08,"3523107",20,5.39344,NA,0,370821,FALSE,9,"city"
"4731","SP","Itaquaquecetuba",2020-04-09,"3523107",24,6.47213,NA,0,370821,FALSE,10,"city"
"3856","SP","Itaquaquecetuba",2020-04-10,"3523107",24,6.47213,NA,0,370821,FALSE,11,"city"
"2914","SP","Itaquaquecetuba",2020-04-11,"3523107",25,6.7418,NA,0,370821,FALSE,12,"city"
"1929","SP","Itaquaquecetuba",2020-04-12,"3523107",26,7.01147,NA,0,370821,FALSE,13,"city"
"918","SP","Itaquaquecetuba",2020-04-13,"3523107",27,7.28114,NA,0,370821,TRUE,14,"city"
"9466","SP","Itararé",2020-04-02,"3523206",1,1.98008,NA,0,50503,FALSE,1,"city"
"8933","SP","Itararé",2020-04-03,"3523206",1,1.98008,NA,0,50503,FALSE,2,"city"
"8344","SP","Itararé",2020-04-04,"3523206",1,1.98008,NA,0,50503,FALSE,3,"city"
"7740","SP","Itararé",2020-04-05,"3523206",1,1.98008,NA,0,50503,FALSE,4,"city"
"7077","SP","Itararé",2020-04-06,"3523206",1,1.98008,NA,0,50503,FALSE,5,"city"
"6368","SP","Itararé",2020-04-07,"3523206",1,1.98008,NA,0,50503,FALSE,6,"city"
"5578","SP","Itararé",2020-04-08,"3523206",1,1.98008,NA,0,50503,FALSE,7,"city"
"4732","SP","Itararé",2020-04-09,"3523206",1,1.98008,NA,0,50503,FALSE,8,"city"
"3857","SP","Itararé",2020-04-10,"3523206",1,1.98008,NA,0,50503,FALSE,9,"city"
"2915","SP","Itararé",2020-04-11,"3523206",1,1.98008,NA,0,50503,FALSE,10,"city"
"1930","SP","Itararé",2020-04-12,"3523206",1,1.98008,NA,0,50503,FALSE,11,"city"
"919","SP","Itararé",2020-04-13,"3523206",1,1.98008,NA,0,50503,TRUE,12,"city"
"6369","SP","Itatiba",2020-04-07,"3523404",1,0.82742,1,1,120858,FALSE,1,"city"
"5579","SP","Itatiba",2020-04-08,"3523404",1,0.82742,1,1,120858,FALSE,2,"city"
"4733","SP","Itatiba",2020-04-09,"3523404",1,0.82742,1,1,120858,FALSE,3,"city"
"3858","SP","Itatiba",2020-04-10,"3523404",1,0.82742,1,1,120858,FALSE,4,"city"
"2916","SP","Itatiba",2020-04-11,"3523404",1,0.82742,1,1,120858,FALSE,5,"city"
"1931","SP","Itatiba",2020-04-12,"3523404",1,0.82742,1,1,120858,FALSE,6,"city"
"920","SP","Itatiba",2020-04-13,"3523404",1,0.82742,1,1,120858,TRUE,7,"city"
"4734","SP","Itatinga",2020-04-09,"3523503",1,4.83162,NA,0,20697,FALSE,1,"city"
"3859","SP","Itatinga",2020-04-10,"3523503",1,4.83162,NA,0,20697,FALSE,2,"city"
"2917","SP","Itatinga",2020-04-11,"3523503",1,4.83162,NA,0,20697,FALSE,3,"city"
"1932","SP","Itatinga",2020-04-12,"3523503",1,4.83162,NA,0,20697,FALSE,4,"city"
"921","SP","Itatinga",2020-04-13,"3523503",1,4.83162,NA,0,20697,TRUE,5,"city"
"9467","SP","Itu",2020-04-02,"3523909",1,0.57491,NA,0,173939,FALSE,1,"city"
"8934","SP","Itu",2020-04-03,"3523909",1,0.57491,NA,0,173939,FALSE,2,"city"
"8345","SP","Itu",2020-04-04,"3523909",1,0.57491,NA,0,173939,FALSE,3,"city"
"7741","SP","Itu",2020-04-05,"3523909",1,0.57491,NA,0,173939,FALSE,4,"city"
"7078","SP","Itu",2020-04-06,"3523909",1,0.57491,NA,0,173939,FALSE,5,"city"
"6370","SP","Itu",2020-04-07,"3523909",1,0.57491,NA,0,173939,FALSE,6,"city"
"5580","SP","Itu",2020-04-08,"3523909",1,0.57491,NA,0,173939,FALSE,7,"city"
"4735","SP","Itu",2020-04-09,"3523909",2,1.14983,NA,0,173939,FALSE,8,"city"
"3860","SP","Itu",2020-04-10,"3523909",2,1.14983,NA,0,173939,FALSE,9,"city"
"2918","SP","Itu",2020-04-11,"3523909",2,1.14983,NA,0,173939,FALSE,10,"city"
"1933","SP","Itu",2020-04-12,"3523909",3,1.72474,NA,0,173939,FALSE,11,"city"
"922","SP","Itu",2020-04-13,"3523909",3,1.72474,NA,0,173939,TRUE,12,"city"
"10813","SP","Itupeva",2020-03-30,"3524006",1,1.6326,NA,0,61252,FALSE,1,"city"
"10400","SP","Itupeva",2020-03-31,"3524006",1,1.6326,NA,0,61252,FALSE,2,"city"
"9952","SP","Itupeva",2020-04-01,"3524006",1,1.6326,NA,0,61252,FALSE,3,"city"
"9468","SP","Itupeva",2020-04-02,"3524006",1,1.6326,NA,0,61252,FALSE,4,"city"
"8935","SP","Itupeva",2020-04-03,"3524006",1,1.6326,NA,0,61252,FALSE,5,"city"
"8346","SP","Itupeva",2020-04-04,"3524006",1,1.6326,NA,0,61252,FALSE,6,"city"
"7742","SP","Itupeva",2020-04-05,"3524006",1,1.6326,NA,0,61252,FALSE,7,"city"
"7079","SP","Itupeva",2020-04-06,"3524006",1,1.6326,NA,0,61252,FALSE,8,"city"
"6371","SP","Itupeva",2020-04-07,"3524006",1,1.6326,NA,0,61252,FALSE,9,"city"
"5581","SP","Itupeva",2020-04-08,"3524006",1,1.6326,NA,0,61252,FALSE,10,"city"
"4736","SP","Itupeva",2020-04-09,"3524006",1,1.6326,NA,0,61252,FALSE,11,"city"
"3861","SP","Itupeva",2020-04-10,"3524006",1,1.6326,NA,0,61252,FALSE,12,"city"
"2919","SP","Itupeva",2020-04-11,"3524006",1,1.6326,NA,0,61252,FALSE,13,"city"
"1934","SP","Itupeva",2020-04-12,"3524006",1,1.6326,NA,0,61252,FALSE,14,"city"
"923","SP","Itupeva",2020-04-13,"3524006",1,1.6326,NA,0,61252,TRUE,15,"city"
"8936","SP","Jaboticabal",2020-04-03,"3524303",3,3.88284,0.3333,1,77263,FALSE,1,"city"
"8347","SP","Jaboticabal",2020-04-04,"3524303",3,3.88284,0.3333,1,77263,FALSE,2,"city"
"7743","SP","Jaboticabal",2020-04-05,"3524303",3,3.88284,0.3333,1,77263,FALSE,3,"city"
"7080","SP","Jaboticabal",2020-04-06,"3524303",3,3.88284,0.3333,1,77263,FALSE,4,"city"
"6372","SP","Jaboticabal",2020-04-07,"3524303",4,5.17712,0.25,1,77263,FALSE,5,"city"
"5582","SP","Jaboticabal",2020-04-08,"3524303",4,5.17712,0.25,1,77263,FALSE,6,"city"
"4737","SP","Jaboticabal",2020-04-09,"3524303",5,6.4714,0.4,2,77263,FALSE,7,"city"
"3862","SP","Jaboticabal",2020-04-10,"3524303",5,6.4714,0.4,2,77263,FALSE,8,"city"
"2920","SP","Jaboticabal",2020-04-11,"3524303",5,6.4714,0.4,2,77263,FALSE,9,"city"
"1935","SP","Jaboticabal",2020-04-12,"3524303",5,6.4714,0.4,2,77263,FALSE,10,"city"
"924","SP","Jaboticabal",2020-04-13,"3524303",5,6.4714,0.4,2,77263,TRUE,11,"city"
"5583","SP","Jacareí",2020-04-08,"3524402",1,0.42797,NA,0,233662,FALSE,1,"city"
"4738","SP","Jacareí",2020-04-09,"3524402",1,0.42797,NA,0,233662,FALSE,2,"city"
"3863","SP","Jacareí",2020-04-10,"3524402",1,0.42797,NA,0,233662,FALSE,3,"city"
"2921","SP","Jacareí",2020-04-11,"3524402",1,0.42797,NA,0,233662,FALSE,4,"city"
"1936","SP","Jacareí",2020-04-12,"3524402",1,0.42797,NA,0,233662,FALSE,5,"city"
"925","SP","Jacareí",2020-04-13,"3524402",1,0.42797,NA,0,233662,TRUE,6,"city"
"4739","SP","Jaci",2020-04-09,"3524501",1,14.15028,NA,0,7067,FALSE,1,"city"
"3864","SP","Jaci",2020-04-10,"3524501",1,14.15028,NA,0,7067,FALSE,2,"city"
"2922","SP","Jaci",2020-04-11,"3524501",1,14.15028,NA,0,7067,FALSE,3,"city"
"1937","SP","Jaci",2020-04-12,"3524501",1,14.15028,NA,0,7067,FALSE,4,"city"
"926","SP","Jaci",2020-04-13,"3524501",1,14.15028,NA,0,7067,TRUE,5,"city"
"13264","SP","Jaguariúna",2020-03-18,"3524709",1,1.73949,NA,0,57488,FALSE,1,"city"
"13171","SP","Jaguariúna",2020-03-19,"3524709",1,1.73949,NA,0,57488,FALSE,2,"city"
"13069","SP","Jaguariúna",2020-03-20,"3524709",1,1.73949,NA,0,57488,FALSE,3,"city"
"12267","SP","Jaguariúna",2020-03-25,"3524709",1,1.73949,NA,0,57488,FALSE,4,"city"
"12005","SP","Jaguariúna",2020-03-26,"3524709",1,1.73949,NA,0,57488,FALSE,5,"city"
"11726","SP","Jaguariúna",2020-03-27,"3524709",1,1.73949,NA,0,57488,FALSE,6,"city"
"10814","SP","Jaguariúna",2020-03-30,"3524709",1,1.73949,NA,0,57488,FALSE,7,"city"
"10401","SP","Jaguariúna",2020-03-31,"3524709",1,1.73949,NA,0,57488,FALSE,8,"city"
"9953","SP","Jaguariúna",2020-04-01,"3524709",1,1.73949,NA,0,57488,FALSE,9,"city"
"9469","SP","Jaguariúna",2020-04-02,"3524709",1,1.73949,NA,0,57488,FALSE,10,"city"
"8937","SP","Jaguariúna",2020-04-03,"3524709",1,1.73949,NA,0,57488,FALSE,11,"city"
"8348","SP","Jaguariúna",2020-04-04,"3524709",1,1.73949,NA,0,57488,FALSE,12,"city"
"7744","SP","Jaguariúna",2020-04-05,"3524709",1,1.73949,NA,0,57488,FALSE,13,"city"
"7081","SP","Jaguariúna",2020-04-06,"3524709",1,1.73949,NA,0,57488,FALSE,14,"city"
"6373","SP","Jaguariúna",2020-04-07,"3524709",1,1.73949,NA,0,57488,FALSE,15,"city"
"5584","SP","Jaguariúna",2020-04-08,"3524709",1,1.73949,NA,0,57488,FALSE,16,"city"
"4740","SP","Jaguariúna",2020-04-09,"3524709",1,1.73949,NA,0,57488,FALSE,17,"city"
"3865","SP","Jaguariúna",2020-04-10,"3524709",1,1.73949,NA,0,57488,FALSE,18,"city"
"2923","SP","Jaguariúna",2020-04-11,"3524709",1,1.73949,NA,0,57488,FALSE,19,"city"
"1938","SP","Jaguariúna",2020-04-12,"3524709",1,1.73949,NA,0,57488,FALSE,20,"city"
"927","SP","Jaguariúna",2020-04-13,"3524709",1,1.73949,NA,0,57488,TRUE,21,"city"
"5585","SP","Jales",2020-04-08,"3524808",1,2.03637,NA,0,49107,FALSE,1,"city"
"4741","SP","Jales",2020-04-09,"3524808",1,2.03637,NA,0,49107,FALSE,2,"city"
"3866","SP","Jales",2020-04-10,"3524808",1,2.03637,NA,0,49107,FALSE,3,"city"
"2924","SP","Jales",2020-04-11,"3524808",1,2.03637,NA,0,49107,FALSE,4,"city"
"1939","SP","Jales",2020-04-12,"3524808",1,2.03637,NA,0,49107,FALSE,5,"city"
"928","SP","Jales",2020-04-13,"3524808",1,2.03637,NA,0,49107,TRUE,6,"city"
"10815","SP","Jandira",2020-03-30,"3525003",1,0.8004,NA,0,124937,FALSE,1,"city"
"10402","SP","Jandira",2020-03-31,"3525003",2,1.60081,NA,0,124937,FALSE,2,"city"
"9954","SP","Jandira",2020-04-01,"3525003",2,1.60081,NA,0,124937,FALSE,3,"city"
"9470","SP","Jandira",2020-04-02,"3525003",2,1.60081,NA,0,124937,FALSE,4,"city"
"8938","SP","Jandira",2020-04-03,"3525003",2,1.60081,NA,0,124937,FALSE,5,"city"
"8349","SP","Jandira",2020-04-04,"3525003",2,1.60081,NA,0,124937,FALSE,6,"city"
"7745","SP","Jandira",2020-04-05,"3525003",2,1.60081,NA,0,124937,FALSE,7,"city"
"7082","SP","Jandira",2020-04-06,"3525003",2,1.60081,NA,0,124937,FALSE,8,"city"
"6374","SP","Jandira",2020-04-07,"3525003",3,2.40121,NA,0,124937,FALSE,9,"city"
"5586","SP","Jandira",2020-04-08,"3525003",3,2.40121,NA,0,124937,FALSE,10,"city"
"4742","SP","Jandira",2020-04-09,"3525003",3,2.40121,NA,0,124937,FALSE,11,"city"
"3867","SP","Jandira",2020-04-10,"3525003",3,2.40121,NA,0,124937,FALSE,12,"city"
"2925","SP","Jandira",2020-04-11,"3525003",3,2.40121,NA,0,124937,FALSE,13,"city"
"1940","SP","Jandira",2020-04-12,"3525003",4,3.20161,NA,0,124937,FALSE,14,"city"
"929","SP","Jandira",2020-04-13,"3525003",5,4.00202,NA,0,124937,TRUE,15,"city"
"1941","SP","Jardinópolis",2020-04-12,"3525102",2,4.50653,NA,0,44380,FALSE,1,"city"
"930","SP","Jardinópolis",2020-04-13,"3525102",2,4.50653,NA,0,44380,TRUE,2,"city"
"9471","SP","Jaú",2020-04-02,"3525300",1,0.66555,NA,0,150252,FALSE,1,"city"
"8939","SP","Jaú",2020-04-03,"3525300",1,0.66555,NA,0,150252,FALSE,2,"city"
"8350","SP","Jaú",2020-04-04,"3525300",1,0.66555,NA,0,150252,FALSE,3,"city"
"7746","SP","Jaú",2020-04-05,"3525300",1,0.66555,NA,0,150252,FALSE,4,"city"
"7083","SP","Jaú",2020-04-06,"3525300",1,0.66555,NA,0,150252,FALSE,5,"city"
"6375","SP","Jaú",2020-04-07,"3525300",1,0.66555,NA,0,150252,FALSE,6,"city"
"5587","SP","Jaú",2020-04-08,"3525300",1,0.66555,NA,0,150252,FALSE,7,"city"
"4743","SP","Jaú",2020-04-09,"3525300",1,0.66555,NA,0,150252,FALSE,8,"city"
"3868","SP","Jaú",2020-04-10,"3525300",1,0.66555,NA,0,150252,FALSE,9,"city"
"2926","SP","Jaú",2020-04-11,"3525300",1,0.66555,NA,0,150252,FALSE,10,"city"
"1942","SP","Jaú",2020-04-12,"3525300",1,0.66555,NA,0,150252,FALSE,11,"city"
"931","SP","Jaú",2020-04-13,"3525300",1,0.66555,NA,0,150252,TRUE,12,"city"
"5588","SP","Joanópolis",2020-04-08,"3525508",1,7.5643,NA,0,13220,FALSE,1,"city"
"4744","SP","Joanópolis",2020-04-09,"3525508",1,7.5643,NA,0,13220,FALSE,2,"city"
"3869","SP","Joanópolis",2020-04-10,"3525508",1,7.5643,NA,0,13220,FALSE,3,"city"
"2927","SP","Joanópolis",2020-04-11,"3525508",1,7.5643,NA,0,13220,FALSE,4,"city"
"1943","SP","Joanópolis",2020-04-12,"3525508",1,7.5643,NA,0,13220,FALSE,5,"city"
"932","SP","Joanópolis",2020-04-13,"3525508",1,7.5643,NA,0,13220,TRUE,6,"city"
"8351","SP","José Bonifácio",2020-04-04,"3525706",1,2.70161,NA,0,37015,FALSE,1,"city"
"7747","SP","José Bonifácio",2020-04-05,"3525706",1,2.70161,NA,0,37015,FALSE,2,"city"
"7084","SP","José Bonifácio",2020-04-06,"3525706",1,2.70161,NA,0,37015,FALSE,3,"city"
"6376","SP","José Bonifácio",2020-04-07,"3525706",2,5.40321,NA,0,37015,FALSE,4,"city"
"5589","SP","José Bonifácio",2020-04-08,"3525706",2,5.40321,NA,0,37015,FALSE,5,"city"
"4745","SP","José Bonifácio",2020-04-09,"3525706",2,5.40321,NA,0,37015,FALSE,6,"city"
"3870","SP","José Bonifácio",2020-04-10,"3525706",2,5.40321,NA,0,37015,FALSE,7,"city"
"2928","SP","José Bonifácio",2020-04-11,"3525706",2,5.40321,NA,0,37015,FALSE,8,"city"
"1944","SP","José Bonifácio",2020-04-12,"3525706",2,5.40321,NA,0,37015,FALSE,9,"city"
"933","SP","José Bonifácio",2020-04-13,"3525706",2,5.40321,NA,0,37015,TRUE,10,"city"
"12268","SP","Jundiaí",2020-03-25,"3525904",1,0.23869,NA,0,418962,FALSE,1,"city"
"12006","SP","Jundiaí",2020-03-26,"3525904",2,0.47737,NA,0,418962,FALSE,2,"city"
"11727","SP","Jundiaí",2020-03-27,"3525904",3,0.71606,NA,0,418962,FALSE,3,"city"
"10816","SP","Jundiaí",2020-03-30,"3525904",3,0.71606,NA,0,418962,FALSE,4,"city"
"10403","SP","Jundiaí",2020-03-31,"3525904",3,0.71606,NA,0,418962,FALSE,5,"city"
"9955","SP","Jundiaí",2020-04-01,"3525904",5,1.19343,NA,0,418962,FALSE,6,"city"
"9472","SP","Jundiaí",2020-04-02,"3525904",5,1.19343,NA,0,418962,FALSE,7,"city"
"8940","SP","Jundiaí",2020-04-03,"3525904",6,1.43211,NA,0,418962,FALSE,8,"city"
"8352","SP","Jundiaí",2020-04-04,"3525904",6,1.43211,NA,0,418962,FALSE,9,"city"
"7748","SP","Jundiaí",2020-04-05,"3525904",6,1.43211,NA,0,418962,FALSE,10,"city"
"7085","SP","Jundiaí",2020-04-06,"3525904",7,1.6708,NA,0,418962,FALSE,11,"city"
"6377","SP","Jundiaí",2020-04-07,"3525904",7,1.6708,NA,0,418962,FALSE,12,"city"
"5590","SP","Jundiaí",2020-04-08,"3525904",11,2.62554,0.0909,1,418962,FALSE,13,"city"
"4746","SP","Jundiaí",2020-04-09,"3525904",11,2.62554,0.0909,1,418962,FALSE,14,"city"
"3871","SP","Jundiaí",2020-04-10,"3525904",12,2.86422,0.0833,1,418962,FALSE,15,"city"
"2929","SP","Jundiaí",2020-04-11,"3525904",13,3.10291,0.0769,1,418962,FALSE,16,"city"
"1945","SP","Jundiaí",2020-04-12,"3525904",13,3.10291,0.0769,1,418962,FALSE,17,"city"
"934","SP","Jundiaí",2020-04-13,"3525904",14,3.34159,0.0714,1,418962,TRUE,18,"city"
"5591","SP","Laranjal Paulista",2020-04-08,"3526407",2,7.01361,0.5,1,28516,FALSE,1,"city"
"4747","SP","Laranjal Paulista",2020-04-09,"3526407",2,7.01361,0.5,1,28516,FALSE,2,"city"
"3872","SP","Laranjal Paulista",2020-04-10,"3526407",2,7.01361,0.5,1,28516,FALSE,3,"city"
"2930","SP","Laranjal Paulista",2020-04-11,"3526407",2,7.01361,0.5,1,28516,FALSE,4,"city"
"1946","SP","Laranjal Paulista",2020-04-12,"3526407",2,7.01361,0.5,1,28516,FALSE,5,"city"
"935","SP","Laranjal Paulista",2020-04-13,"3526407",2,7.01361,0.5,1,28516,TRUE,6,"city"
"10404","SP","Lençóis Paulista",2020-03-31,"3526803",1,1.4613,NA,0,68432,FALSE,1,"city"
"9956","SP","Lençóis Paulista",2020-04-01,"3526803",1,1.4613,NA,0,68432,FALSE,2,"city"
"9473","SP","Lençóis Paulista",2020-04-02,"3526803",1,1.4613,NA,0,68432,FALSE,3,"city"
"8941","SP","Lençóis Paulista",2020-04-03,"3526803",1,1.4613,NA,0,68432,FALSE,4,"city"
"8353","SP","Lençóis Paulista",2020-04-04,"3526803",1,1.4613,NA,0,68432,FALSE,5,"city"
"7749","SP","Lençóis Paulista",2020-04-05,"3526803",1,1.4613,NA,0,68432,FALSE,6,"city"
"7086","SP","Lençóis Paulista",2020-04-06,"3526803",1,1.4613,NA,0,68432,FALSE,7,"city"
"6378","SP","Lençóis Paulista",2020-04-07,"3526803",2,2.92261,NA,0,68432,FALSE,8,"city"
"5592","SP","Lençóis Paulista",2020-04-08,"3526803",2,2.92261,NA,0,68432,FALSE,9,"city"
"4748","SP","Lençóis Paulista",2020-04-09,"3526803",2,2.92261,NA,0,68432,FALSE,10,"city"
"3873","SP","Lençóis Paulista",2020-04-10,"3526803",3,4.38391,NA,0,68432,FALSE,11,"city"
"2931","SP","Lençóis Paulista",2020-04-11,"3526803",3,4.38391,NA,0,68432,FALSE,12,"city"
"1947","SP","Lençóis Paulista",2020-04-12,"3526803",3,4.38391,NA,0,68432,FALSE,13,"city"
"936","SP","Lençóis Paulista",2020-04-13,"3526803",3,4.38391,NA,0,68432,TRUE,14,"city"
"9957","SP","Limeira",2020-04-01,"3526902",2,0.65335,NA,0,306114,FALSE,1,"city"
"9474","SP","Limeira",2020-04-02,"3526902",2,0.65335,NA,0,306114,FALSE,2,"city"
"8942","SP","Limeira",2020-04-03,"3526902",2,0.65335,NA,0,306114,FALSE,3,"city"
"8354","SP","Limeira",2020-04-04,"3526902",2,0.65335,NA,0,306114,FALSE,4,"city"
"7750","SP","Limeira",2020-04-05,"3526902",2,0.65335,NA,0,306114,FALSE,5,"city"
"7087","SP","Limeira",2020-04-06,"3526902",2,0.65335,NA,0,306114,FALSE,6,"city"
"6379","SP","Limeira",2020-04-07,"3526902",2,0.65335,NA,0,306114,FALSE,7,"city"
"5593","SP","Limeira",2020-04-08,"3526902",2,0.65335,NA,0,306114,FALSE,8,"city"
"4749","SP","Limeira",2020-04-09,"3526902",2,0.65335,NA,0,306114,FALSE,9,"city"
"3874","SP","Limeira",2020-04-10,"3526902",4,1.3067,NA,0,306114,FALSE,10,"city"
"2932","SP","Limeira",2020-04-11,"3526902",4,1.3067,NA,0,306114,FALSE,11,"city"
"1948","SP","Limeira",2020-04-12,"3526902",5,1.63338,NA,0,306114,FALSE,12,"city"
"937","SP","Limeira",2020-04-13,"3526902",6,1.96005,NA,0,306114,TRUE,13,"city"
"12007","SP","Louveira",2020-03-26,"3527306",2,4.09123,NA,0,48885,FALSE,1,"city"
"11728","SP","Louveira",2020-03-27,"3527306",1,2.04562,NA,0,48885,FALSE,2,"city"
"10817","SP","Louveira",2020-03-30,"3527306",1,2.04562,NA,0,48885,FALSE,3,"city"
"10405","SP","Louveira",2020-03-31,"3527306",1,2.04562,NA,0,48885,FALSE,4,"city"
"9958","SP","Louveira",2020-04-01,"3527306",1,2.04562,NA,0,48885,FALSE,5,"city"
"9475","SP","Louveira",2020-04-02,"3527306",1,2.04562,NA,0,48885,FALSE,6,"city"
"8943","SP","Louveira",2020-04-03,"3527306",1,2.04562,NA,0,48885,FALSE,7,"city"
"8355","SP","Louveira",2020-04-04,"3527306",1,2.04562,NA,0,48885,FALSE,8,"city"
"7751","SP","Louveira",2020-04-05,"3527306",1,2.04562,NA,0,48885,FALSE,9,"city"
"7088","SP","Louveira",2020-04-06,"3527306",1,2.04562,NA,0,48885,FALSE,10,"city"
"6380","SP","Louveira",2020-04-07,"3527306",1,2.04562,NA,0,48885,FALSE,11,"city"
"5594","SP","Louveira",2020-04-08,"3527306",1,2.04562,NA,0,48885,FALSE,12,"city"
"4750","SP","Louveira",2020-04-09,"3527306",1,2.04562,NA,0,48885,FALSE,13,"city"
"3875","SP","Louveira",2020-04-10,"3527306",1,2.04562,NA,0,48885,FALSE,14,"city"
"2933","SP","Louveira",2020-04-11,"3527306",1,2.04562,NA,0,48885,FALSE,15,"city"
"1949","SP","Louveira",2020-04-12,"3527306",1,2.04562,NA,0,48885,FALSE,16,"city"
"938","SP","Louveira",2020-04-13,"3527306",1,2.04562,NA,0,48885,TRUE,17,"city"
"939","SP","Macatuba",2020-04-13,"3528007",1,5.82649,NA,0,17163,TRUE,1,"city"
