"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Chile","CHL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","3.75121","3.59473","","","3.07045","3.48237","4.22","4.9143","","","","","","2.82329","","","2.25016","","","2.38372","2.51182","2.5647","2.79625","3.01246","3.34015","3.72922","3.77583","","4.08121","3.96346","3.53839","3.26283","3.02153","3.21379","3.79243","4.23065","4.16209","4.04519","","4.52943","4.73095","4.87531","5.34415","5.40274","","",
"China","CHN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","1.38874","1.60476","1.65082","1.76115","1.7085","1.81657","1.74954","1.95884","2.14805","1.9119","1.94881","2.03448","2.07692","1.99863","2.00814","2.06155","1.80425","1.76418","","","","1.65456","1.65785","1.98571","1.84192","1.85339","","1.84433","1.88804","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","5.86539","","7.53186","7.04561","5.69039","6.78574","6.46212","","6.75367","8.23139","6.85976","","","","","","","","","","","","6.78114","6.50305","4.78869","4.30145","4.05623","4.03089","3.78794","4.09433","3.70367","3.66868","4.09033","3.96799","4.12786","4.10575","4.0015","4.25833","4.34126","4.41246","4.55346","4.13755","4.65411","4.729","4.57743","4.82988","5.39423","5.14353","4.36816","",
"Cameroon","CMR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.07987","3.36389","","","","","","","","","","2.98497","3.49689","3.24637","","2.84834","2.93091","2.71473","2.64896","3.2871","3.22023","2.751","","","","","","","","1.77992","2.42418","","3.09142","3.01364","2.88717","2.74145","3.07523","2.61118","3.10942","2.99366","2.76677","2.69718","2.76802","2.68713","2.76805","2.65423","3.15482","3.14529","",
"Congo, Dem. Rep.","COD","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","2.26731","2.53505","2.79982","1.29945","0.70414","0.8257","0.7225","0.8612","0.81484","","","","","","","","","","","","","","","","","","","","","","1.52498","","","2.06221","1.95143","2.17044","2.11869","1.45495","","",
"Congo, Rep.","COG","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","5.7323","5.55095","","5.23845","","7.74302","","","8.41331","7.03814","6.35924","","","","","","","","","","","","","","6.37312","4.91034","","","4.06827","","","","3.20832","2.83616","2.28813","1.83577","","","","","6.22079","","","","4.0172","4.56147","","5.66072","3.63639","",
"Colombia","COL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","1.75434","1.72912","2.59724","","","3.00429","2.71527","","","","2.70525","","","","","","","","","3.92644","4.4408","3.51121","3.70868","4.26813","4.32514","4.07935","4.03313","3.92714","4.09244","3.94654","4.77454","4.84159","4.47262","4.37448","4.88174","4.62946","4.47039","4.47721","4.53688","4.50259","",
"Comoros","COM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.20136","","","","2.25842","","","","","","4.42265","","","2.83045","2.74784","2.38276","2.74473","2.48708","","","","",
"Cabo Verde","CPV","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.39177","6.80168","","","7.87682","","7.47664","","6.5296","5.40755","5.518","5.30896","5.56729","5.04361","","5.00144","4.96387","5.26691","5.28879","5.17322","","",
"Costa Rica","CRI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","7.34717","","4.88507","4.95778","","","4.42027","","4.01323","4.07785","","","","","","3.37168","3.91086","","","5.41687","4.68696","4.8511","5.17354","5.15636","4.91218","","4.63918","4.6589","4.91712","6.04635","6.63445","6.45535","6.68984","6.84934","6.86952","7.08254","7.09768","7.35436","7.02824","",
"Caribbean small states","CSS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","3.63144","4.24897","5.22879","5.85833","6.02652","","","3.76808","","5.4574","5.7666","5.87391","5.579825","4.60398","","3.94086","4.691925","4.216645","4.38307","3.33666","3.21403","3.748","3.473815","3.46325","3.852375","2.43892","2.75612","3.86956","4.22316","4.45912","3.696725","3.91255","4.61642","","5.49022","6.19132","6.19848","6.3706","6.26664","6.11246","6.25108","6.01654","5.45576","5.31548","5.26013","5.40731","",
"Cuba","CUB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","8.36909","","","","","","","","","","","7.14497","","7.07477","5.61948","","","","6.20873","6.75524","7.70481","8.35809","9.57117","9.94086","10.26823","10.55778","9.05717","11.86821","14.05908","13.12486","12.83731","","","","","","","","","",
"Curacao","CUW","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.93095","","","","","","",
