"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Belize","BLZ","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","5490665.587099","8020500","13978000","10463000","12675500","10334500","9837496.64180636","9305511.47698691","6072200.27825425","14812996.7294923","26897012.7342972","36414762.3033381","51657192.8785779","59880053.3550609","69781501.8992474","53016557.6678253","52942515.7781842","38746495.1016734","34521492.1816793","37608482.6699034","58401982.7843742","59415503.2472151","44084978.8045731","71305511.291037","122898988.202728","112041498.811027","114506518.223208","84684001.2302939","48253483.7920367","71357473.8645495","113721680.976537","108512535.020953","166162897.20763","213683331.633225","217999757.441087","237114250.351976","288924768.784865","402752296.213006","486876774.541703","437151657.938585","376735092.705476","312140148.194318","294468435.057294","",
"Bermuda","BMU","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","6715418.4","7404270.65","4005989.98","10404576.44","22546124.32","36572986.48","41219613.49","37943132.8","41648875.1","42066867.2","46379966.09","56353201.3390203","70587990.7668283","100471229.424338","252272315.662618","196963507.555758","206830669.181962","310364752.964208","315441347.098242","527840704","553358366","429267402.056925","562569850.172806","508816422.275502","533100460.182791","492491229.182777","513310580.538569","530316463.410677","472580567.91584","563347083","510931171.639826","422359443.149443","479572082.597048","572438127.381549","793388690.272346","1005482847.42788","1301661210.80997","1359051283.44007","1218866920.23489","1248580099.5968","1184108227.67537","1146023735.30062","892729137.789948","1096941369.79827","1271422924.68151","1794984952.8082","3193982720.12098","5313631986.14594","7719766413.099","8574579206.49636","9730683978.92495","11994673114.8231","13924289443.08","14429068711.3771","15129277524.0077","13049620686.0687","10053627485.0797","10245969449.6731","8929614182.53614","",
"Brazil","BRA","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","432848800","471156150","336000900","355042320","245487600","484251120","425796620","200149600","266422900","656773200","1189904670","1753865277.94277","4218805676.74583","6508867084.0128","5463238279.69263","4166486431.37877","6666854181.77382","7441920872.37625","12190033177.1808","9838705354.82902","6875231542.0342","7479607844.25765","3997356017.94856","4561475256.47813","11960814096.9956","11617955161.6872","8184181031.96702","8134599725.9388","9114472122.65344","9678276000","9997591007.59699","9391631540.11071","23750647504.125","32247610989.3312","38810777748.0861","51842389630.8018","60152476087.583","52208520617.4322","44487193726.0979","36342324443.4703","33015297295.6899","35866445530.2453","37832146718.419","49297286966.3089","52934865185.6722","53799284976.6775","85842861115.1295","180333622535.832","193783363540.649","238539464848.441","288574623536.622","352010222755.829","373160977539.732","358816422466.118","363570226084.661","356464980327.488","364984039092.456","373955518686.487","374709673447.828","",
"Barbados","BRB","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","15520000","12470000","16580000","18860581.9485159","27988871.9452569","32374267.4537116","39152392.3868118","39579071.4418523","27977462.3357664","37006128.4768429","59836293.0341154","66117378.520896","80572814.8922177","102966357.516246","124370268.889382","125586462.582898","134385154.862091","141755187.662566","154080958.876885","148145896.989516","137948751.890904","111894937.651326","117535619.353829","87245215.4944285","139962500.721878","150453016.885195","195765859.521783","219099891.129847","289685885.665313","264917582.833211","365945246.439458","301944450.75495","472693479.363243","690373663.970562","668514868.724441","737943173.036773","579857104.076333","603465289.14044","636089800.395959","839429792.734651","738527014.772726","871145394.006876","833540950.447842","812596875.611228","839722748.012763","680957827.153573","632258680.138622","553604323.881265","431758241.990471","","","",
"Brunei Darussalam","BRN","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","516845011.531987","408340574.417856","381821178.372171","448994000.486639","474743404.017911","488889689.086051","491885270.089171","513570258.749097","667491396.601975","751159763.901468","1357268956.60248","1563162507.49248","2583674787.86635","3449167916.72605","3575273901.90557","3648818757.27273","3366322585.18654","3487053368.54429","3488124299.73021","3407126454.77295","",
"Bhutan","BTN","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","35480122.7902269","43047367.9006903","53322920.2571645","61001773.7575379","86949129.7612553","95679182.9552323","90027655.9863463","88834210.6038084","101300000.860306","85120004.6922051","97959126.3119322","121399997.681132","130457701.238667","190071378.054329","188716779.038473","256803120.584636","292285630.243815","317632400.62607","323362186.673919","354949465.105834","366596385.792882","398620011.69281","467426180.776746","545324764.562267","699049465.438374","764803120.519601","890893416.551035","1002139101.89679","789643751.580542","954678385.085582","991306676.488434","1245086666.63096","1103179128.57934","1127277331.66278","1206238190.85106","987247035.583982","",
"Botswana","BWA","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","72322792.6973461","96693342.4073336","146934800.286139","261115114.418418","334034873.363843","236697667.919941","276051668.358379","376231972.485413","453826973.721029","758347205.623902","1161484390.41992","2012954545.81566","2217139522.95084","2790999075.617","3331456029.64818","3718662683.63158","3793418942.07103","4097336692.1388","4401465617.84401","4695481047.02049","5027655243.07193","5675003355.80286","5940671350.99934","6228827033.43851","6318214000.31791","5897250157.19176","5473918813.89759","5339775869.80523","5661431014.73493","6309056417.68859","7992391904.99401","9789741087.58999","9118641527.54695","8703960321.12573","7885215351.92874","8081885901.07054","7627972585.34516","7726052459.97927","8322776203.08769","7546144960.24368","7188821774.82296","7490512373.36878","6656913637.84624","",
"Central African Republic","CAF","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","10163000","6423000","4753000","4697251.47394066","1196210.62112778","1388412.39131575","210643.188787423","1718494.97339513","1782983.55184932","1743214.00246234","3828943.42404235","18828693.5356935","26274569.6377115","26054787.534211","49946033.1867309","61698156.5106728","73805739.525873","51578531.9311706","51141020.7951517","56097886.8305507","53253226.2512816","69693551.8505149","102100340.807346","113027529.27375","117515572.061588","122909404.284403","106910593.975109","103830263.763413","116326746.95329","214276441.951393","237946017.450278","236343697.896851","181786252.890698","148903855.747506","139507412.455047","136311955.642757","121827806.687419","127052247.633007","137053605.720033","153195695.517304","144923649.427183","132419817.11154","91867874.120971","131466500.98142","210590013.326623","181175454.945794","154510967.212474","157902473.531176","193663724.475369","259571697.529109","213800567.288047","239797985.500412","362717270.49893","361797180.317651","",
"Canada","CAN","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","2012986400","2296085100","2561922010","2615182920","2893026720","3040845600","2707536060","2722684400","3215954000","3111279600","4732515670","5828802080.29294","6640230809.8943","7305435935.41762","8978681009.82423","7504993348.50907","7876981014.03465","7301923098.27434","8558516041.94903","14219999489.2131","15461831431.7428","11671918704.9566","12269212045.8529","11161317127.1261","8699532578.04879","9077363669.59578","10961351034.6385","16241919191.6214","22421917623.8679","22511818354.8506","23529517647.2095","20836199991.0055","14744867435.1101","14845679468.3133","13774515278.0773","16369362023.5162","21562298749.7584","18718498839.7578","24023245895.1669","28650287867.4575","32427268296.4522","34252695467.5387","37189390323.6644","36267581049.3034","34476385087.8754","33018041276.077","35063091947.1937","41082108778.8237","43872316563.9077","54356329766.8962","57151157771.2186","65818985667.1989","68546343361.9693","71937085415.7952","74699962252.5789","79753521149.8993","82718110857.6299","86677706696.7064","83925602808.0082","",
"Central Europe and the Baltics","CEB","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","2361508000","2769871000","2924334000","3128395600","3330443200","3454279200","3560372300","3713752000","4810243000","4440248000","5316981100","7434089300","9792839000","14346200000","20962552960.2778","18687775327.248","20828006899.9503","24025728295.0847","36583417564.9481","59072607795.7553","64748106068.3943","47081828163.6807","53509635003.7044","46804207822.2135","40970392723.1673","45247875298.21","54339288831.8316","67790689156.0948","58367104163.8905","58670269176.654","61284432314.7384","58450951447.3392","61006849704.2768","65167423128.0391","66645253531.2278","68620316792.5668","69182548684.4613","63195012603.3216","65157795246.4752","60492112040.3757","53620270122.4935","51549537913.3508","61276111966.1962","69563022240.0611","74567877421.4052","57575300181.4139","64461048829.5393","75172320982.2309","74145636040.695","134565689169.637","270479819574.103","330585879227.201","531302252827.225","536235288240.201","545787281753.12","602402585638.351","678909680869.541","811030675725.884","787021335043.725","",
"Channel Islands","CHI","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","111888400","74114900","78890610","77083480","88838080","137640480","172330290","126672800","217559400","343766400","391661580","228798098.822618","184721791.951775","276042030.521004","309258541.232273","237806134.789049","585119225.425629","651475843.615937","1404231008.20356","2718629156.19323","4127728480.6848","3889887780.09864","2597195846.44886","2036312762.39901","2303197858.25336","2449907557.11775","3052961211.47236","3380934165.52795","3908809762.43086","4331116601.67687","6783811633.49504","7700029232.73398","9789837752.47501","10368846508.5188","13801961380.9487","14859706880.9617","15659156323.552","18112424930.7211","16221026833.4084","14970636411.651","15055115211.0232","14399463580.6192","15343862166.6232","15842927419.0005","15997301155.2013","16933297690.4239","19396987006.6216","16843397511.3296","23079229513.8107","25292079030.7077","27827450636.1978","41943889984.8962","41649256237.5881","41093252538.759","40447379051.6687","38641176606.0315","40493293729.5297","38981539753.7984","39858824174.8114","",
"China","CHN","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","10090779859.0455","10106339042.8511","17151500473.3587","19831702777.5854","21281443729.6592","16881047188.0492","16417429180.4582","22453016927.8895","23751513805.8296","23052566323.2318","34475661158.6121","48165019103.1198","24852636915.1072","27348104116.5518","57781337884.3961","80288427869.5104","111728900039.4","146448007873.157","152842955596.126","161414049491.999","171763098225.843","220056777617.14","297739475705.212","416199411548.593","622948544349.601","831409619695.566","1080755682869.9","1546364660543.37","1966037431070.11","2452899062067.79","2913711711315.37","3254674063563.49","3387512973773.81","3880368265252.93","3900039302991.09","3405253363888.14","3097658421378.4","3235681607213.04","3168216331199.09","",
"Cote d'Ivoire","CIV","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","26700000","33700000","24350000","40850759.3206133","48085555.7245495","80807414.2236463","73603091.9369789","43637853.5201199","51153204.9737559","78527121.8049495","28827890.0770217","43803725.9182906","44862720.5208038","55673755.7935937","140905982.416779","206367217.764679","96992136.091978","80796978.2138793","170415619.353292","63101789.2347198","142274709.699133","70742510.2763067","78283064.9884915","188154480.853756","91892959.2079299","37075058.9640231","53628537.0697255","30352645.0823243","14152080.7963374","13740919.6525948","15372103.2588021","13833208.9058915","9555390.85371143","9911701.41281912","13121977.8772397","220219413.043293","340115355.120412","639930327.323177","652135227.569221","842430190.035234","964745492.908923","1735263262.18996","2931745509.79895","3112861315.14642","3675521655.97273","3642642765.84442","3198717752.7485","3380703262.12093","3471999831.39101","3168216856.18041","3536255065.98645","2225708778.07818","3196791410.74604","3459329760.96426","",
